stock_id,name,market,industry,isin,listed_date,is_emerging
3024.TW,憶聲,上市,光電業,TW0003024006,2002/08/26,0
3025.TW,星通,上市,通信網路業,TW0003025003,2002/08/26,0
3026.TW,禾伸堂,上市,電子零組件業,TW0003026001,2002/08/26,0
3027.TW,盛達,上市,通信網路業,TW0003027009,2002/08/26,0
3028.TW,增你強,上市,電子通路業,TW0003028007,2002/08/26,0
3029.TW,零壹,上市,資訊服務業,TW0003029005,2002/08/26,0
3030.TW,德律,上市,其他電子業,TW0003030003,2002/10/29,0
3031.TW,佰鴻,上市,光電業,TW0003031001,2002/08/26,0
3032.TW,偉訓,上市,電子零組件業,TW0003032009,2002/08/26,0
3033.TW,威健,上市,電子通路業,TW0003033007,2002/08/26,0
3034.TW,聯詠,上市,半導體業,TW0003034005,2002/08/26,0
3035.TW,智原,上市,半導體業,TW0003035002,2002/08/26,0
3036.TW,文曄,上市,電子通路業,TW0003036000,2002/08/26,0
3037.TW,欣興,上市,電子零組件業,TW0003037008,2002/08/26,0
3038.TW,全台,上市,光電業,TW0003038006,2002/08/26,0
3040.TW,遠見,上市,其他業,TW0003040002,2002/08/26,0
3041.TW,揚智,上市,半導體業,TW0003041000,2002/08/26,0
3042.TW,晶技,上市,電子零組件業,TW0003042008,2002/08/26,0
3043.TW,科風,上市,其他電子業,TW0003043006,2002/08/26,0
3044.TW,健鼎,上市,電子零組件業,TW0003044004,2002/08/26,0
3045.TW,台灣大,上市,通信網路業,TW0003045001,2002/08/26,0
3046.TW,建碁,上市,電腦及週邊設備業,TW0003046009,2002/08/26,0
3047.TW,訊舟,上市,通信網路業,TW0003047007,2002/08/26,0
3048.TW,益登,上市,電子通路業,TW0003048005,2002/10/01,0
3049.TW,精金,上市,光電業,TW0003049003,2002/09/27,0
3050.TW,鈺德,上市,光電業,TW0003050001,2002/10/29,0
3051.TW,力特,上市,光電業,TW0003051009,2002/10/28,0
3052.TW,夆典,上市,建材營造業,TW0003052007,1995/11/25,0
3054.TW,立萬利,上市,食品工業,TW0003054003,2002/11/18,0
3055.TW,蔚華科,上市,電子通路業,TW0003055000,2002/12/12,0
3056.TW,富華新,上市,建材營造業,TW0003056008,2003/03/03,0
3057.TW,喬鼎,上市,電腦及週邊設備業,TW0003057006,2002/12/18,0
3058.TW,立德,上市,電子零組件業,TW0003058004,2002/12/09,0
3059.TW,華晶科,上市,光電業,TW0003059002,2002/12/24,0
3060.TW,銘異,上市,電腦及週邊設備業,TW0003060000,2003/04/21,0
3062.TW,建漢,上市,通信網路業,TW0003062006,2003/07/28,0
3064.TWO,泰偉,上櫃,文化創意業,TW0003064002,2004/06/09,0
3066.TWO,李洲,上櫃,光電業,TW0003066007,2004/12/02,0
3067.TWO,全域,上櫃,居家生活,TW0003067005,2003/10/21,0
3071.TWO,協禧,上櫃,電腦及週邊設備業,TW0003071007,2004/12/30,0
3073.TWO,天方能源,上櫃,綠能環保,TW0003073003,2007/10/08,0
3078.TWO,僑威,上櫃,電子零組件業,TW0003078002,2005/01/31,0
3081.TWO,聯亞,上櫃,通信網路業,TW0003081006,2015/07/22,0
3083.TWO,網龍,上櫃,文化創意業,TW0003083002,2003/12/02,0
3085.TWO,新零售,上櫃,數位雲端,TW0003085007,2004/03/01,0
3086.TWO,華義*,上櫃,文化創意業,TW0003086005,2004/03/29,0
3088.TWO,艾訊,上櫃,電腦及週邊設備業,TW0003088001,2005/04/28,0
3090.TW,日電貿,上市,電子零組件業,TW0003090007,2007/12/31,0
3092.TW,鴻碩,上市,電子零組件業,TW0003092003,2021/05/13,0
3093.TWO,港建*,上櫃,其他電子業,TW0003093001,2005/06/17,0
3094.TW,聯傑,上市,半導體業,TW0003094009,2007/08/06,0
3095.TWO,及成,上櫃,通信網路業,TW0003095006,2005/05/26,0
3097.TWO,拍檔,興櫃,電腦及週邊設備業,TW0003097002,2002/08/02,1
3105.TWO,穩懋,上櫃,半導體業,TW0003105003,2011/12/13,0
3114.TWO,好德,上櫃,電子零組件業,TW0003114005,2004/03/25,0
3115.TWO,富榮綱,上櫃,電子零組件業,TW0003115002,2005/04/08,0
3117.TWO,年程,興櫃,電子零組件業,TW0003117008,2012/08/31,1
3118.TWO,進階,上櫃,生技醫療業,TW0003118006,2008/05/21,0
3122.TWO,笙泉,上櫃,半導體業,TW0003122008,2015/01/26,0
3128.TWO,昇銳,上櫃,光電業,TW0003128005,2006/09/04,0
3130.TW,一零四,上市,數位雲端,TW0003130001,2006/02/17,0
3131.TWO,弘塑,上櫃,半導體業,TW0003131009,2011/01/17,0
3135.TW,凌航,上市,半導體業,TW0003135000,2025/08/06,0
3138.TW,耀登,上市,通信網路業,TW0003138004,2020/12/11,0
3141.TWO,晶宏,上櫃,半導體業,TW0003141008,2014/03/14,0
3147.TWO,大綜,上櫃,資訊服務業,TW0003147005,2018/05/29,0
3149.TW,正達,上市,光電業,TW0003149001,2011/11/23,0
3150.TW,鈺寶-創,上市,半導體業,TW0003150009,2024/06/27,0
3152.TWO,璟德,上櫃,通信網路業,TW0003152005,2008/03/24,0
3158.TWO,嘉實,上櫃,資訊服務業,TW0003158002,2025/11/17,0
3162.TWO,精確,上櫃,電機機械,TW0003162004,2005/10/03,0
3163.TWO,波若威,上櫃,通信網路業,TW0003163002,2012/12/03,0
3164.TW,景岳,上市,生技醫療業,TW0003164000,2010/03/22,0
3167.TW,大量,上市,電機機械,TW0003167003,2013/10/21,0
3168.TW,眾福科,上市,光電業,TW0003168001,2024/03/26,0
3169.TWO,亞信,上櫃,半導體業,TW0003169009,2009/11/24,0
3171.TWO,炎洲流通,上櫃,居家生活,TW0003171005,2004/09/17,0
3176.TWO,基亞,上櫃,生技醫療業,TW0003176004,2011/11/23,0
3178.TWO,公準,上櫃,半導體業,TW0003178000,2018/11/19,0
3184.TWO,微邦,興櫃,生技醫療業,TW0003184008,2013/04/18,1
3188.TWO,鑫龍騰,上櫃,建材營造業,TW0003188009,2004/03/17,0
3189.TW,景碩,上市,半導體業,TW0003189007,2004/11/01,0
3191.TWO,雲嘉南,上櫃,電子零組件業,TW0003191003,2005/04/12,0
3205.TWO,佰研,上櫃,生技醫療業,TW0003205001,2005/09/12,0
3206.TWO,志豐,上櫃,電子零組件業,TW0003206009,2007/02/08,0
3207.TWO,耀勝,上櫃,電子零組件業,TW0003207007,2004/11/04,0
3209.TW,全科,上市,電子通路業,TW0003209003,2008/11/26,0
3211.TWO,順達,上櫃,電腦及週邊設備業,TW0003211009,2004/11/08,0
3213.TWO,茂訊,上櫃,電腦及週邊設備業,TW0003213005,2004/10/01,0
3217.TWO,優群,上櫃,電子零組件業,TW0003217006,2004/04/30,0
3218.TWO,大學光,上櫃,生技醫療業,TW0003218004,2004/11/29,0
3219.TWO,倚強科,上櫃,其他電子業,TW0003219002,2004/03/19,0
3221.TWO,台嘉碩,上櫃,通信網路業,TW0003221008,2006/02/22,0
3224.TWO,三顧,上櫃,電子通路業,TW0003224002,2004/06/03,0
3226.TWO,龍鋒,上櫃,電機機械,TW0003226007,2004/06/16,0
3227.TWO,原相,上櫃,半導體業,TW0003227005,2006/05/04,0
3228.TWO,金麗科,上櫃,半導體業,TW0003228003,2005/03/02,0
3229.TW,晟鈦,上市,電子零組件業,TW0003229001,2009/12/31,0
3230.TWO,錦明,上櫃,光電業,TW0003230009,2006/09/25,0
3231.TW,緯創,上市,電腦及週邊設備業,TW0003231007,2003/08/19,0
3232.TWO,昱捷,上櫃,電子通路業,TW0003232005,2004/11/01,0
3234.TWO,光環,上櫃,通信網路業,TW0003234001,2011/03/24,0
3236.TWO,千如,上櫃,電子零組件業,TW0003236006,2004/12/02,0
3252.TWO,海灣,上櫃,觀光餐旅,TW0003252003,2004/09/23,0
3257.TW,虹冠電,上市,半導體業,TW0003257002,2011/03/21,0
3259.TWO,鑫創,上櫃,半導體業,TW0003259008,2007/12/24,0
3260.TWO,威剛,上櫃,半導體業,TW0003260006,2004/10/08,0
3264.TWO,欣銓,上櫃,半導體業,TW0003264008,2005/01/05,0
3265.TWO,台星科,上櫃,半導體業,TW0003265005,2005/08/02,0
3266.TW,昇陽,上市,建材營造業,TW0003266003,2014/12/24,0
3268.TWO,海德威,上櫃,半導體業,TW0003268009,2005/01/27,0
3272.TWO,東碩,上櫃,電腦及週邊設備業,TW0003272001,2014/08/26,0
3276.TWO,宇環,上櫃,電子零組件業,TW0003276002,2005/01/12,0
3284.TWO,太普高,上櫃,其他業,TW0003284006,2005/03/22,0
3285.TWO,微端,上櫃,其他電子業,TW0003285003,2012/07/23,0
3287.TWO,廣寰科,上櫃,電腦及週邊設備業,TW0003287009,2008/01/28,0
3288.TWO,點晶,上櫃,電子零組件業,TW0003288007,2005/04/15,0
3289.TWO,宜特,上櫃,其他電子業,TW0003289005,2004/12/28,0
3290.TWO,東浦,上櫃,電子零組件業,TW0003290003,2005/05/19,0
3293.TWO,鈊象,上櫃,文化創意業,TW0003293007,2006/07/12,0
3294.TWO,英濟,上櫃,電子零組件業,TW0003294005,2007/04/27,0
3296.TW,勝德,上市,電子零組件業,TW0003296000,2007/12/31,0
3297.TWO,杭特,上櫃,光電業,TW0003297008,2005/06/07,0
3303.TWO,岱稜,上櫃,其他電子業,TW0003303004,2007/05/28,0
3305.TW,昇貿,上市,其他電子業,TW0003305009,2008/07/10,0
3306.TWO,鼎天,上櫃,通信網路業,TW0003306007,2005/07/05,0
3308.TW,聯德,上市,電子零組件業,TW0003308003,2008/03/12,0
3310.TWO,佳穎,上櫃,電子零組件業,TW0003310009,2008/06/27,0
3311.TW,閎暉,上市,通信網路業,TW0003311007,2004/03/08,0
3312.TW,弘憶股,上市,電子通路業,TW0003312005,2010/12/29,0
3313.TWO,斐成,上櫃,建材營造業,TW0003313003,2026/06/01,0
3317.TWO,尼克森,上櫃,半導體業,TW0003317004,2007/08/09,0
3321.TW,同泰,上市,電子零組件業,TW0003321006,2015/12/15,0
3322.TWO,建舜電,上櫃,電子零組件業,TW0003322004,2009/05/20,0
3323.TWO,加百裕,上櫃,電腦及週邊設備業,TW0003323002,2007/06/25,0
3324.TWO,雙鴻,上櫃,其他電子業,TW0003324000,2005/05/13,0
3325.TWO,旭品,上櫃,電腦及週邊設備業,TW0003325007,2005/08/15,0
3332.TWO,幸康,上櫃,電子零組件業,TW0003332003,2008/01/24,0
3338.TW,泰碩,上市,電子零組件業,TW0003338000,2013/12/13,0
3339.TWO,泰谷,上櫃,光電業,TW0003339008,2006/06/27,0
3346.TW,麗清,上市,汽車工業,TW0003346003,2016/12/19,0
3349.TWO,寶德,上櫃,電腦及週邊設備業,TW0003349007,2022/03/23,0
3354.TWO,律勝,上櫃,電子零組件業,TW0003354007,2005/12/08,0
3356.TW,奇偶,上市,光電業,TW0003356002,2005/03/28,0
3357.TWO,臺慶科,上櫃,電子零組件業,TW0003357000,2021/04/27,0
3360.TWO,尚立,上櫃,電子通路業,TW0003360004,2006/06/06,0
3362.TWO,先進光,上櫃,光電業,TW0003362000,2005/09/06,0
3363.TWO,上詮,上櫃,通信網路業,TW0003363008,2011/02/25,0
3372.TWO,典範,上櫃,半導體業,TW0003372009,2005/12/16,0
3373.TWO,熱映,上櫃,其他電子業,TW0003373007,2007/12/13,0
3374.TWO,精材,上櫃,半導體業,TW0003374005,2015/03/30,0
3376.TW,新日興,上市,電子零組件業,TW0003376000,2007/12/31,0
3379.TWO,彬台,上櫃,電機機械,TW0003379004,2011/10/20,0
3380.TW,明泰,上市,通信網路業,TW0003380002,2004/12/20,0
3388.TWO,崇越電,上櫃,電子零組件業,TW0003388005,2006/02/22,0
3390.TWO,旭軟,上櫃,電子零組件業,TW0003390001,2006/02/22,0
3402.TWO,漢科,上櫃,其他電子業,TW0003402004,2007/01/09,0
3406.TW,玉晶光,上市,光電業,TW0003406005,2005/12/20,0
3413.TW,京鼎,上市,半導體業,TW0003413001,2015/07/28,0
3416.TW,融程電,上市,電腦及週邊設備業,TW0003416004,2015/01/23,0
3419.TW,譁裕,上市,通信網路業,TW0003419008,2008/01/21,0
3430.TWO,奇鈦科,上櫃,化學工業,TW0003430005,2022/09/08,0
3432.TW,台端,上市,電子零組件業,TW0003432001,2010/12/30,0
3434.TWO,哲固,上櫃,光電業,TW0003434007,2008/01/28,0
3437.TW,榮創,上市,光電業,TW0003437000,2014/07/09,0
3438.TWO,類比科,上櫃,半導體業,TW0003438008,2006/07/19,0
3441.TWO,聯一光,上櫃,光電業,TW0003441002,2010/10/04,0
3443.TW,創意,上市,半導體業,TW0003443008,2006/11/03,0
3444.TWO,利機,上櫃,電子通路業,TW0003444006,2008/09/26,0
3447.TW,展達,上市,通信網路業,TW0003447009,2022/12/15,0
3450.TW,聯鈞,上市,半導體業,TW0003450003,2006/04/12,0
3455.TWO,由田,上櫃,光電業,TW0003455002,2007/12/27,0
3465.TWO,進泰電子,上櫃,其他電子業,TW0003465001,2008/01/28,0
3466.TWO,德晉,上櫃,通信網路業,TW0003466009,2006/05/17,0
3467.TWO,台灣精材,上櫃,半導體業,TW0003467007,2025/03/25,0
3473.TWO,智通聯網,興櫃,通信網路業,TW0003473005,2025/08/11,1
3479.TWO,安勤,上櫃,電腦及週邊設備業,TW0003479002,2010/06/08,0
3481.TW,群創,上市,光電業,TW0003481008,2006/10/24,0
3483.TWO,力致,上櫃,電腦及週邊設備業,TW0003483004,2006/12/18,0
3484.TWO,崧騰,上櫃,電子零組件業,TW0003484002,2007/11/09,0
3485.TWO,敘豐,上櫃,電子零組件業,TW0003485009,2026/05/06,0
3489.TWO,森寶,上櫃,建材營造業,TW0003489001,2007/09/29,0
3490.TWO,單井,上櫃,光電業,TW0003490009,2007/10/15,0
3491.TWO,昇達科,上櫃,通信網路業,TW0003491007,2008/01/03,0
3492.TWO,長盛,上櫃,電子零組件業,TW0003492005,2015/05/18,0
3494.TW,誠研,上市,電腦及週邊設備業,TW0003494001,2007/12/13,0
3498.TWO,陽程,上櫃,其他電子業,TW0003498002,2007/09/11,0
3499.TWO,環天科,上櫃,通信網路業,TW0003499000,2006/10/19,0
3501.TW,維熹,上市,電子零組件業,TW0003501003,2007/09/20,0
3504.TW,揚明光,上市,光電業,TW0003504007,2007/01/26,0
3508.TWO,位速,上櫃,其他電子業,TW0003508008,2007/10/17,0
3511.TWO,矽瑪,上櫃,電子零組件業,TW0003511002,2009/02/16,0
3512.TWO,皇龍,上櫃,建材營造業,TW0003512000,2007/07/25,0
3515.TW,華擎,上市,電腦及週邊設備業,TW0003515003,2007/11/08,0
3516.TWO,亞帝歐,上櫃,光電業,TW0003516001,2007/11/29,0
3518.TW,柏騰,上市,其他電子業,TW0003518007,2007/11/28,0
3520.TWO,華盈,上櫃,電子零組件業,TW0003520003,2007/10/12,0
3521.TWO,台鋼建設,上櫃,建材營造業,TW0003521001,2025/06/02,0
3522.TWO,御嵿,上櫃,觀光餐旅,TW0003522009,2007/10/15,0
3523.TWO,迎輝,上櫃,光電業,TW0003523007,2007/11/16,0
3526.TWO,凡甲,上櫃,電子零組件業,TW0003526000,2007/11/02,0
3527.TWO,聚積,上櫃,半導體業,TW0003527008,2007/10/29,0
3528.TW,安馳,上市,電子通路業,TW0003528006,2016/05/18,0
3529.TWO,力旺,上櫃,半導體業,TW0003529004,2011/01/24,0
3530.TW,晶相光,上市,半導體業,TW0003530002,2018/07/16,0
3531.TWO,先益,上櫃,光電業,TW0003531000,2008/04/08,0
3532.TW,台勝科,上市,半導體業,TW0003532008,2007/12/10,0
3533.TW,嘉澤,上市,電子零組件業,TW0003533006,2007/12/10,0
3535.TW,晶彩科,上市,光電業,TW0003535001,2008/01/31,0
3537.TWO,堡達,上櫃,電子零組件業,TW0003537007,2010/01/25,0
3540.TWO,曜越,上櫃,電腦及週邊設備業,TW0003540001,2007/12/12,0
3541.TWO,西柏,上櫃,其他電子業,TW0003541009,2009/12/22,0
3543.TW,州巧,上市,光電業,TW0003543005,2020/04/15,0
3545.TW,敦泰,上市,半導體業,TW0003545000,2007/07/03,0
3546.TWO,宇峻,上櫃,文化創意業,TW0003546008,2008/04/18,0
3548.TWO,兆利,上櫃,電子零組件業,TW0003548004,2008/03/27,0
3550.TW,聯穎,上市,電子零組件業,TW0003550000,2010/11/10,0
3551.TWO,世禾,上櫃,綠能環保,TW0003551008,2008/04/15,0
3552.TWO,同致,上櫃,其他電子業,TW0003552006,2009/01/07,0
3555.TWO,博士旺,上櫃,半導體業,TW0003555009,2011/11/08,0
3556.TWO,禾瑞亞,上櫃,半導體業,TW0003556007,2008/04/15,0
3557.TW,嘉威,上市,居家生活,TW0003557005,2008/02/27,0
3558.TWO,神準,上櫃,通信網路業,TW0003558003,2013/12/30,0
3563.TW,牧德,上市,光電業,TW0003563003,2019/04/02,0
3564.TWO,其陽,上櫃,通信網路業,TW0003564001,2013/12/03,0
3567.TWO,逸昌,上櫃,半導體業,TW0003567004,2010/11/22,0
3570.TWO,大塚,上櫃,資訊服務業,TW0003570008,2008/10/23,0
3576.TW,聯合再生,上市,光電業,TW0003576005,2009/01/12,0
3577.TWO,泓格,上櫃,電腦及週邊設備業,TW0003577003,2009/01/06,0
3580.TWO,友威科,上櫃,其他電子業,TW0003580007,2010/07/09,0
3581.TWO,博磊,上櫃,半導體業,TW0003581005,2015/01/20,0
3583.TW,辛耘,上市,半導體業,TW0003583001,2013/03/12,0
3585.TWO,聯致,興櫃,電子零組件業,TW0003585006,2007/10/25,1
3587.TWO,閎康,上櫃,其他電子業,TW0003587002,2009/08/18,0
3588.TW,通嘉,上市,半導體業,TW0003588000,2009/08/14,0
3591.TW,艾笛森,上市,光電業,TW0003591004,2010/11/12,0
3592.TW,瑞鼎,上市,半導體業,TW0003592002,2022/01/07,0
3593.TW,力銘,上市,電子零組件業,TW0003593000,2009/03/16,0
3594.TWO,磐儀,上櫃,電腦及週邊設備業,TW0003594008,2013/05/07,0
3595.TWO,山太士,興櫃,光電業,TW0003595005,2007/11/16,1
3596.TW,智易,上市,通信網路業,TW0003596003,2009/03/11,0
3597.TWO,映興,上櫃,電子零組件業,TW0003597001,2020/03/09,0
3603.TWO,建祥國際,興櫃,電子通路業,TW0003603007,2008/01/09,1
3605.TW,宏致,上市,電子零組件業,TW0003605002,2009/03/26,0
3607.TW,谷崧,上市,電子零組件業,TW0003607008,2009/10/28,0
3609.TWO,三一東林,上櫃,電子零組件業,TW0003609004,2011/01/11,0
3611.TWO,鼎翰,上櫃,電腦及週邊設備業,TW0003611000,2008/11/26,0
3615.TWO,安可,上櫃,光電業,TW0003615001,2009/04/15,0
3617.TW,碩天,上市,其他電子業,TW0003617007,2009/12/23,0
3622.TW,洋華,上市,光電業,TW0003622007,2009/03/25,0
3623.TWO,富晶通,上櫃,光電業,TW0003623005,2010/04/28,0
3624.TWO,光頡,上櫃,電子零組件業,TW0003624003,2011/03/16,0
3625.TWO,西勝,上櫃,電腦及週邊設備業,TW0003625000,2009/10/28,0
3628.TWO,盈正,上櫃,其他電子業,TW0003628004,2010/09/09,0
3629.TWO,地心引力,上櫃,文化創意業,TW0003629002,2020/06/01,0
3630.TWO,新鉅科,上櫃,光電業,TW0003630000,2010/04/26,0
3631.TWO,晟楠,上櫃,電子零組件業,TW0003631008,2010/12/20,0
3632.TWO,研勤,上櫃,通信網路業,TW0003632006,2011/01/11,0
3633.TWO,云光,興櫃,光電業,TW0003633004,2008/08/06,1
3645.TW,達邁,上市,電子零組件業,TW0003645008,2011/10/05,0
3646.TWO,艾恩特,上櫃,電子零組件業,TW0003646006,2012/03/27,0
3652.TW,精聯,上市,電腦及週邊設備業,TW0003652004,2022/09/21,0
3653.TW,健策,上市,電子零組件業,TW0003653002,2009/11/18,0
3659.TWO,百辰,興櫃,光電業,TW0003659009,2009/10/19,1
3661.TW,世芯-KY,上市,半導體業,KYG022421088,2014/10/28,0
3663.TWO,鑫科,上櫃,其他電子業,TW0003663001,2012/11/20,0
3664.TWO,安瑞-KY,上櫃,通信網路業,KYG0550W1069,2010/06/24,0
3665.TW,貿聯-KY,上市,其他電子業,KYG114741062,2011/04/21,0
3666.TWO,光耀,上櫃,光電業,TW0003666004,2014/12/04,0
3669.TW,圓展,上市,通信網路業,TW0003669008,2011/08/25,0
3672.TWO,康聯訊,上櫃,通信網路業,TW0003672002,2015/04/20,0
3673.TW,TPK-KY,上市,光電業,KYG898431096,2010/10/29,0
3675.TWO,德微,上櫃,半導體業,TW0003675005,2012/06/29,0
3678.TWO,聯享,興櫃,光電業,TW0003678009,2009/10/22,1
3679.TW,新至陞,上市,電子零組件業,TW0003679007,2011/10/05,0
3680.TWO,家登,上櫃,半導體業,TW0003680005,2011/08/31,0
3684.TWO,榮昌,上櫃,通信網路業,TW0003684007,2014/03/28,0
3685.TWO,元創精密,上櫃,電機機械,TW0003685004,2010/12/08,0
3686.TW,達能,上市,半導體業,TW0003686002,2010/07/20,0
3687.TWO,歐買尬,上櫃,數位雲端,TW0003687000,2020/06/01,0
3689.TWO,湧德,上櫃,電子零組件業,TW0003689006,2012/10/18,0
3691.TWO,碩禾,上櫃,光電業,TW0003691002,2010/11/18,0
3693.TWO,營邦,上櫃,電腦及週邊設備業,TW0003693008,2013/11/27,0
3694.TW,海華,上市,通信網路業,TW0003694006,2011/05/03,0
3701.TW,大眾控,上市,電腦及週邊設備業,TW0003701009,2004/08/30,0
3702.TW,大聯大,上市,電子通路業,TW0003702007,2005/11/09,0
3703.TW,欣陸,上市,建材營造業,TW0003703005,2010/04/08,0
3704.TW,合勤控,上市,通信網路業,TW0003704003,2010/08/16,0
3705.TW,永信,上市,生技醫療業,TW0003705000,2011/01/03,0
3706.TW,神達,上市,電腦及週邊設備業,TW0003706008,2013/09/12,0
3707.TWO,漢磊,上櫃,半導體業,TW0003707006,2014/10/01,0
3708.TW,上緯投控,上市,綠能環保,TW0003708004,2016/08/31,0
3709.TWO,鑫聯大投控,上櫃,電腦及週邊設備業,TW0003709002,1999/04/16,0
3710.TWO,連展投控,上櫃,電子零組件業,TW0003710000,2017/12/29,0
3711.TW,日月光投控,上市,半導體業,TW0003711008,2018/04/30,0
3712.TW,永崴投控,上市,電腦及週邊設備業,TW0003712006,2018/10/01,0
3713.TWO,新晶投控,上櫃,綠能環保,TW0003713004,2020/02/27,0
3714.TW,富采,上市,光電業,TW0003714002,2021/01/06,0
3715.TW,定穎投控,上市,電子零組件業,TW0003715009,2022/08/25,0
3716.TW,中化控股,上市,生技醫療業,TW0003716007,2024/09/02,0
3717.TW,聯嘉投控,上市,汽車工業,TW0003717005,2018/05/09,0
4102.TWO,永日,上櫃,生技醫療業,TW0004102009,2001/03/20,0
4104.TW,佳醫,上市,生技醫療業,TW0004104005,2007/12/31,0
4105.TWO,東洋,上櫃,生技醫療業,TW0004105002,2001/09/27,0
4106.TW,雃博,上市,生技醫療業,TW0004106000,2004/11/08,0
4107.TWO,邦特,上櫃,生技醫療業,TW0004107008,2002/03/04,0
4108.TW,懷特,上市,生技醫療業,TW0004108006,2008/07/16,0
4109.TWO,加捷生醫,上櫃,生技醫療業,TW0004109004,2002/08/08,0
4111.TWO,濟生,上櫃,生技醫療業,TW0004111000,1999/03/06,0
4113.TWO,聯上,上櫃,建材營造業,TW0004113006,2003/07/22,0
4114.TWO,健喬,上櫃,生技醫療業,TW0004114004,2003/05/12,0
4115.TWO,善德生技,興櫃,生技醫療業,TW0004115001,2022/08/31,1
4116.TWO,明基醫,上櫃,生技醫療業,TW0004116009,2015/12/16,0
4117.TWO,普生,興櫃,生技醫療業,TW0004117007,2026/03/30,1
4119.TW,旭富,上市,生技醫療業,TW0004119003,2004/01/07,0
4120.TWO,友華,上櫃,生技醫療業,TW0004120001,2003/11/05,0
4121.TWO,優盛,上櫃,生技醫療業,TW0004121009,2003/07/25,0
4123.TWO,晟德,上櫃,生技醫療業,TW0004123005,2003/10/07,0
4126.TWO,太醫,上櫃,生技醫療業,TW0004126008,2004/02/09,0
4127.TWO,天良,上櫃,生技醫療業,TW0004127006,2005/07/29,0
4128.TWO,中天,上櫃,生技醫療業,TW0004128004,2006/06/09,0
4129.TWO,聯合,上櫃,生技醫療業,TW0004129002,2004/09/29,0
4130.TWO,健亞,上櫃,生技醫療業,TW0004130000,2012/01/12,0
4131.TWO,浩泰,上櫃,生技醫療業,TW0004131008,2004/04/09,0
4133.TW,亞諾法,上市,生技醫療業,TW0004133004,2009/12/28,0
4137.TW,麗豐-KY,上市,生技醫療業,KYG211641017,2013/11/27,0
4138.TWO,曜亞,上櫃,生技醫療業,TW0004138003,2010/12/29,0
4139.TWO,馬光-KY,上櫃,生技醫療業,KYG5831M1087,2011/04/29,0
4142.TW,國光生,上市,生技醫療業,TW0004142005,2012/05/03,0
4147.TWO,中裕,上櫃,生技醫療業,TW0004147004,2015/11/23,0
4148.TW,全宇生技-KY,上市,生技醫療業,KYG0232P1072,2017/06/08,0
4150.TWO,優你康,興櫃,生技醫療業,TW0004150008,2010/09/15,1
4153.TWO,鈺緯,上櫃,生技醫療業,TW0004153002,2013/05/23,0
4154.TWO,樂威科-KY,上櫃,其他業,KYG527551082,2011/12/28,0
4155.TW,訊映,上市,生技醫療業,TW0004155007,2017/12/05,0
4157.TWO,太景*-KY,上櫃,生技醫療業,KYG866171005,2013/08/30,0
4160.TWO,訊聯基因,上櫃,生技醫療業,TW0004160007,2012/09/17,0
4161.TWO,聿新科,上櫃,生技醫療業,TW0004161005,2013/06/26,0
4162.TWO,智擎,上櫃,生技醫療業,TW0004162003,2012/09/18,0
4163.TWO,鐿鈦,上櫃,生技醫療業,TW0004163001,2012/11/15,0
4164.TW,承業醫,上市,生技醫療業,TW0004164009,2012/10/24,0
4166.TWO,友霖,上櫃,生技醫療業,TW0004166004,2025/08/21,0
4167.TWO,松瑞藥,上櫃,生技醫療業,TW0004167002,2015/09/08,0
4168.TWO,醣聯,上櫃,生技醫療業,TW0004168000,2012/12/18,0
4169.TW,泰宗,上市,生技醫療業,TW0004169008,2026/04/08,0
4170.TWO,鑫品生醫,興櫃,生技醫療業,TW0004170006,2023/12/28,1
4171.TWO,瑞基,上櫃,農業科技業,TW0004171004,2018/03/28,0
4172.TWO,因華,興櫃,生技醫療業,TW0004172002,2012/09/13,1
4173.TWO,久裕,上櫃,生技醫療業,TW0004173000,2013/10/31,0
4174.TWO,浩鼎,上櫃,生技醫療業,TW0004174008,2015/03/23,0
4175.TWO,杏一,上櫃,生技醫療業,TW0004175005,2014/04/23,0
4178.TW,永笙-KY,上市,生技醫療業,KYG8477S1084,2026/04/30,0
4183.TWO,福永生技,上櫃,生技醫療業,TW0004183009,2017/03/09,0
4186.TWO,尖端醫,興櫃,生技醫療業,TW0004186002,2012/11/27,1
4188.TWO,安克,上櫃,生技醫療業,TW0004188008,2015/03/24,0
4190.TW,佐登-KY,上市,生技醫療業,KYG518761039,2015/10/21,0
4192.TWO,杏國,上櫃,生技醫療業,TW0004192000,2014/10/28,0
4194.TWO,禾生技,興櫃,生技醫療業,TW0004194006,2013/12/13,1
4195.TW,基米-創,上市,生技醫療業,TW0004195003,2026/05/11,0
4197.TWO,暐世,興櫃,生技醫療業,TW0004197009,2013/10/24,1
4198.TWO,欣大健康,上櫃,生技醫療業,TW0004198007,2014/12/23,0
4205.TWO,中華食,上櫃,食品工業,TW0004205000,1999/01/31,0
4207.TWO,環泰,上櫃,食品工業,TW0004207006,2000/01/21,0
4303.TWO,信立,上櫃,塑膠工業,TW0004303003,1999/03/10,0
4304.TWO,勝昱,上櫃,塑膠工業,TW0004304001,2000/01/27,0
4305.TWO,世坤,上櫃,塑膠工業,TW0004305008,2000/09/28,0
4306.TW,炎洲,上市,塑膠工業,TW0004306006,2008/01/21,0
4401.TWO,東隆興,上櫃,紡織纖維,TW0004401005,1996/05/09,0
4402.TWO,郡都開發,上櫃,紡織纖維,TW0004402003,1997/07/23,0
